donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
aiaw,src/components/ProviderOptionsBtn.vue,36b726db48127cca1445101708c1c2a677983077e5dc915bb7c2392d7762dcad,6294,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/SaveDialog.vue,3b0c5179781cf46f5c5b0acab777e4402678b1b427ef35afb952fe1c84f95623,1168,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/SearchDialog.vue,7a1e9c9e6509a325ce375fd1c74e991b5ea624f34c8d92564782750b6a3a02fb,4815,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/SelectFileBtn.vue,7e34f766012fb9002d730b97cfaa8b7c0fc5113b791ca8de7fdde491c8316c1c,1896,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/SelectWorkspaceDialog.vue,5022f4ee9bbcdf856ae4bca5587f217ccd3f34df618dee5c1a9aead50daf38a8,1364,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE;AW-CHAT,
aiaw,src/components/ShortcutKeyInput.vue,a61519e9e07d2d7222bf864adb632bda4446dd9fede4cff9d201aa497889f415,1126,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/SubproviderInput.vue,ad83d53b4ddf77240dc2dca3e426bfbdeef616cb55ccead290c944cb14fb5f2d,1180,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/SubscribeDialog.vue,b4df4ef4d54c80c1ed2f783c2d347bd41ba8c025f6b8218d16ee19d6afb8c327,3324,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/TextareaDialog.vue,a569ab57062b375ca8b036edac1fe103c3d82f8284b877a865a726777653ada6,1304,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/ToolContent.vue,4f5663cbff5b5acdf31a7253bab03a9420139b5dca4d9d7da7d0886473075cc4,3863,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/TopupDialog.vue,9279ad868160b02d153ca335a7e3af45ff5b23723cf80883e2042dc2868cf2c5,2973,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/TypesInput.vue,8f8f14465a0c1f15f97407a73fcbd2114a5890a2d082335a803fe9fb5aa8a367,1723,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/UnifiedInput.vue,8cd52c11e05d90cebea8e6bebcb7f61f25f4c81a20f32ec8878b2d739ca0d012,1324,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/VarsInput.vue,68b1c7760df4a8862e4bb2fc00624531e21b0bbbaaab1c107f4a513b4ed09de8,1483,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-PROMPT,
aiaw,src/components/ViewCommonHeader.vue,b6e467e0d2a43dd15a6c4985e6a3f02d06aad5e03a1a74494ad0081413ebf52e,1048,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/components/ViewFileDialog.vue,c1cdb9628d02eff276fa0571f33295a1b1a097bb1b1cc17d2cd2b70dd7e4285e,3240,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/ViewImageDialog.vue,93668087ecf5098a9dab6eb906c960c330d409bc9a00900d8684988ff57c0a6c,917,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/components/WorkspaceListItem.vue,93574c1ef80e6545f9e8d4c743c722575332840594005ae44e386db629be3914,3989,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/components/WorkspaceListSelect.vue,927cc9c6f04945b886e819ee64e372d9cf23d8c9a007f5e772c9abd8f9367ccc,897,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/components/WorkspaceNav.vue,50b21ed7a3d3581e2e4b054cf8bfd14957310daa57e8124d9c490e110def3fba,1308,vue,unknown,ui-or-product,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/components/global/AInput.js,fa85c7905fdcb9a2cb3cd574907103416cf65bb2bc9941ca993ad000a0e41e27,12543,js,javascript,ui-or-product,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/avatar-image.ts,7082e54bd8ed28de23225f43b0cc4b011a62dee3cc3308e38964b31b301ea376,466,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/back.ts,bd846cf7245c800dcdb75161f3a1337e386fb9d4fd2525c9d1c55458b56cb7bb,213,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/call-api.ts,ad061d1536d2a36a2ce4ec50af3ae2f7d05358497835bbb401cb5520747f96ea,1590,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/close-artifact.ts,d899b77154918412a3571d86254ad80f50c991c6d4fdf621a8c70ea01d4ecee2,863,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-ARTIFACT,
aiaw,src/composables/create-artifact.ts,b226028e1f98bc1d5bda628f2f24421ac5cb31badc1090c4a15d90102944fa31,748,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-ARTIFACT,
aiaw,src/composables/create-dialog.ts,932d1c2960ab3d0128795c9259a1df7b66f2f93750e558dba0131ef1d41dde73,1169,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/composables/file-url.ts,f00f548f23306404772b8e3e77199eea97dd2f0c5c81281de2875dd41e417bb0,994,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/filter-options.ts,67b9200b6e40a61211edffdb50930e459dafafedbd67f05df82334dec1399180,416,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/first-visit.ts,653a1e4221dcb47c549205cbee5f97bf1ea4ece2483111e2b4d562447f7ec79f,1375,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/get-model.ts,a280b30132b8dfdc59b02c9dac8b8b1cdc5f149d30c1a76bc31d6638c0f7a1e4,2397,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/install-plugin.ts,25da6a797a0e836e6090a752b1773fbc02ab415407c61d4126badd9758978df0,2132,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PLUGINS,
aiaw,src/composables/key-composition.ts,a7267a058e0505922955d7d09d512c69f40e74cff6f231aec4e6a0655ee4601a,419,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/listen-key.ts,b3baea1b874e553b0f450605d95a419bb06fb9af57449781f2ffd42b43a38aaf,873,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/live-query.ts,b4b1e17bbe3a5f0b9aff0f6785167e0c913d0637b12d35b17bf59c41bbb92cd3,2444,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/local-reactive.ts,6ae7327e1a1fe5423a2c62219314042468403748c31227476a76680037688c4c,543,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/locate-id.ts,5aa61a6227bbd2305c8ae1981439ab0e58aac748a4e4e16dd93669a9a3c91117,360,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/login-dialogs.ts,73cb796a5b152a8ff5f7423c4c9acd4c23267d9f5f7f6a1b914f57baa0223eb1,2342,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/composables/md-preview-props.ts,fbd56aec5f632b64eb7f6ad1c1073ece2bcff7303206e614339e652cfe6fe961,2321,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/migration-alert.ts,b39e94a1922c84972b17517fd64d10dfdf7ef6356c9dd33586d42ec162e05f98,659,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/open-last-workspace.ts,ac3df05b26699030eff5c888ee23953936548f836156160df3c1dc8673ff8734,905,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/composables/order.ts,e646304506a3db304846f06612776b8322e7e065cec03b55757fd5e895286944,1221,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/persistent-reactive.ts,a441ddfe17a14c444ad1219c8931718c7b15837b9eab420b81b9e8cf39109e06,797,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-LOCAL,
aiaw,src/composables/set-theme.ts,9029d93398124b75102068c09f9a7f478d2521192953d30db86f56dccd595eb8,3864,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/set-title.ts,7713b1784a8e6757f3fabf2adb73bfdb065d37c0b4d81baa92b2ae2b651e1fdf,204,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/subscription-notify.ts,76cad4407f39fa16d9d4d2cd61ec17869115ec2fbd6a092a3aba43bfa5beed3c,2524,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/sync-ref.ts,53211055c04c8b6f619df50c9d59bc8efce24601736d8cb83cb02550580f77a9,546,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/composables/workspace-actions.ts,3f23598c9fa3bc79c5b4ef0fbf2f32e069ff2d4f88c15806e3824ec7a14bcc79,3329,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/css/app.scss,edd4d3b646be7158b886b33971872600db44ec97632bc349bf92c1a45b181a5c,5897,scss,scss,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/css/quasar.variables.scss,dee4cd43d07d223ffb013680808be6299ed6537c07c905524fdcfc1790062dc2,765,scss,scss,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/env.d.ts,9075602ba53ca0f2e28e1190d660a97645ac488256b420abb95e89b31b1a344e,209,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/en-US/components.ts,6d7ff8044f81802a2c1d372a47163f4b15eac86b319818b4ed3c728665867c08,10803,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/en-US/composables.ts,f2fab1ea6a8a941cc76e777ae567ef8897f2502f9421eec4698f213666f73314,2376,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/en-US/index.ts,8e0d9de8b1ea5ad538bb8a11fe04c40dd5904ef9e942e0fd6cb1b3901d7667e8,255,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/en-US/others.ts,210764dd6e381d0fa8746757cc0f00ace79addae546b8381e5fbb4663696c697,7081,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/en-US/pages.ts,b005ff50255d713f3ce08500c111e539dd247830066e99ba7a2277fa826c3aca,4053,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/en-US/views.ts,3e17022f4766c282aacde31804b1801ef67e43472cefbac9e173257f773ef554,11518,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/index.ts,19e370509efb9301bbcd146511be9171e32980addeda3e7ac072b7b8d582d8d2,151,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-CN/components.ts,fa775d2f608fabe358c70519e467beebb7f7ec86ef41e62cadac455b4bd02cd5,10481,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-CN/composables.ts,30b079f0609fda32471d10443bfc9eb7d92f8b3a2dd375055e3b953f60dd5e99,2155,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-CN/index.ts,8e0d9de8b1ea5ad538bb8a11fe04c40dd5904ef9e942e0fd6cb1b3901d7667e8,255,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-CN/others.ts,fd56ced7022a2c0f923a8811057d3072b93af10ed65ef0e5926634f0d3681d2f,6588,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-CN/pages.ts,525a9f5781fd2649d3530bd78c2dcc280dc4e02e97a3e503834ebeff2bc94b85,3774,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-CN/views.ts,6bbdd833d2c205889bf42ada34fb6df25a7531789872403627814eb0ebdb7225,10606,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-TW/components.ts,2c4433a79eb981da5b038bc090797977c470e7c96f2f416a9cbcb03bb20582ab,10516,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-TW/composables.ts,700e92a8f20aacc2f1cde24cac550abb5527189cc270b2c87a23f19cb104a244,2205,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-TW/index.ts,8e0d9de8b1ea5ad538bb8a11fe04c40dd5904ef9e942e0fd6cb1b3901d7667e8,255,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-TW/others.ts,37ec47e029f3d8a43612bcfd978fef4b01672f4e861bc04be9532f790546d396,6589,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-TW/pages.ts,0bacf2eefe91c00066fe9617bbbd284634e5587c4763cd011f6fac57a32ebe07,3765,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/i18n/zh-TW/views.ts,d8054e3442596036081404ff174912683687fe4917bbe302ef94b47894a71d91,10654,ts,typescript,localization,authoritative-or-review-required,AW-ROOT,
aiaw,src/layouts/MainLayout.vue,f91aa8e95ce7646247b149142f55404b12794e7a81cdc466d18237ced2c8558f,5313,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/AccountPage.vue,33d229682e1a395805e08e37e16dcff14f4ff548258e7e4100d93827d042f04c,9277,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/AssistantsPage.vue,4303bd4f7d1ae521ceaceceb3494e0a425d64d626a593776b842cab7efc4ad52,798,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/pages/EmptyPage.vue,f3ccd4ecdf25ba87ceda905da09168de803b398af76ddb2e9334a0394b7ee56c,414,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/ErrorNotFound.vue,db40e4a5056cdbc42e745e5c4481261ae21a24a72a9cb3369cad89942ec7b240,1042,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/ModelPricing.vue,8c2af9c606b734eda1122e40703d8301b9f0f946b7cccfd4f38df7368bb134fc,6950,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/PluginsPage.vue,4c30aa87b3a9ed87802cdb9d3c0b441e9c445c5ecb9c745a6730f3d0d6ad33f0,810,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT;AW-PLUGINS,
aiaw,src/pages/SetProvider.vue,13cda7c1746e69290beff11d0c31f7f572a56b6d76830691ffa4411330de80f5,1471,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/SettingsPage.vue,d5866badc49580441e70c0522dd3cdc0717c0c41c2600360f0465c76d4d9a57b,1057,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/pages/WorkspacePage.vue,5fa70f0b086f19e551a544f6468b0de78c1a75b008c574c7e6a735ff8ce04bf2,7537,vue,unknown,implementation,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/quasar.d.ts,09b5536f842d3cb5df26ee2dea22a98db2c2efbd6c84e64b75ba1639fe061df8,439,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/router/index.ts,d5f404a310f3355f49a2686be93af14909ac28d0b4af3e8ffce5bef2f37b0998,849,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/router/routes.ts,0034b0c62f4e9c7b66db5ceb421c49c08552d3de99bb60cc16231d95b9581944,4063,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/shims-vue.d.ts,87fd5e5a37f1961b3a94a7cd81bdc8840e165ddbc3d9e79d0a305e14c2e42f29,283,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/assistants.ts,e826737717ce653145b290e6995d9669b4853f51b1ef1cc8e9e9b7dd2bbb30dd,1409,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-CHAT,
aiaw,src/stores/index.ts,77a7cb8b2ccfb7732ebd13427ac4ca06ee40c130716235cd2c35bee4349de98d,810,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/plugins.ts,45f039faa6f40690c530f31d7864bbfda0cc8d2418acffcae669f17ce8abb9f9,4461,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PLUGINS,
aiaw,src/stores/providers.ts,a4e096d6900603f6a661a1a1545975b81285c5641c81cb9d1f53d589593181fc,3847,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/store-flag.d.ts,d47a9843f89669c84eda657044e815e2242af4fd04f12b47444c1a3a3dc13a8a,277,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/ui-state.ts,03437921157b24ac975a89bfc6cd3569af00ad7970de71c5232f08dfb1c33eba,406,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/user-data.ts,39076fadd2e49dff27a205966a0898a20395620de74384e7244213c50a2d416e,690,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/user-perfs.ts,485350a16f103421fe612f42b6bf91ca2988cce5a64fdd243e5ffcc344810ccd,3886,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/stores/workspaces.ts,fce9586281af04c3f63742e92ab001121c5e915bdf7c7cfbd2c32c5c96b8b046,2387,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-WORKSPACE,
aiaw,src/utils/artifacts-plugin.ts,f8572bddc096f357fbf590a57cedc12ad4b366e4a7132e365fa317e06fb87e35,3019,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-ARTIFACT;AW-PLUGINS,
aiaw,src/utils/audio-process.ts,75d1f67b546cf726d0537016a1cace0e15808c96e79727a166f778c1f960cf35,2571,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/codejar.ts,c81b03b4d1b4b92321c7f319c87f280ad19198456851d8769eef501716d615a8,15551,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/config.ts,cad3c120e44b63daa094cb7a19fd629aa9fe78934d58d8f91e8b4be8f631d2a7,937,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/cors-fetch.ts,3a2d3d85f465bd3a46345e3412b4d90331323b8295bb8ed2a9e3ea3145b39186,608,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/db.ts,02db1d91265af20b63dc743d6f6579887571423949fc31ccff2330cb6dcaece7,3831,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-LOCAL,
aiaw,src/utils/doc-parse-plugin.ts,f76a5459843c39cc25a61d7433d2ca8dff9174a64292fcb4d02d68cdd1984276,8500,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PLUGINS,
aiaw,src/utils/functions.ts,3f919400b3faaed098dd36f5b217309460a8147afc41743afc34ba08d94c2533,7613,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/image-process.ts,d0c0f6e694602bf9872c7ec04c90de785fe29c67265d93e0586446817c73e1a0,2304,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/local-data.ts,8b274ac06d1185f3806ef4a1ea12712c89b4de7ba08fe6471104998fb6788547,387,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-LOCAL,
aiaw,src/utils/mcp-client.ts,d4d626875cc95b98a4089943b9579514171047f2ea37d4ea5724bf8a25786fb1,2757,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-MCP,
aiaw,src/utils/mcp-sse-transport.ts,a160e0e75d2510326b4518130b842f6fbaab2a8c452a1fd5eafd0e5c2ae50d90,8314,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-MCP,
aiaw,src/utils/middlewares.ts,20347d46ba9f902e886daf9914d87f6f3ce6838c9abbf166c06ecbd736e39fab,2207,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/pdf.ts,63cb3f56719a2a5f3d9b63a256797cba428ecbde4b2c9ca1276f21acf2fd7f79,3319,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/platform-api.ts,598f27a36b3063afe8669154e1c040b25d1db02a028c7efd784eadb6b0ffbedc,1634,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/plugins.ts,50bd8c1fa8a350b3a5a2ecebe70169259ec03d0a5bdab8967937260fbd1e46c4,28265,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PLUGINS,
aiaw,src/utils/sessions.ts,07d66e71ccfe33550e6a986e65ead675b3c02b4e82371bc49122d763a9f2484b,847,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/tauri-shell-transport.ts,3f97ac113346781b537a1cfe45030b73ef7a08517afc417adcafe6b69c6e4b9f,5126,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/tauri-stream.ts,c7f185d1cfd2a728c08ffa83080679f19a2899d2cd6e92374bce55502f404448,2968,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/template-engine.ts,cae31ebc6de13e2a3f93d6547fe8190f64128f47401fdb83fa1db2f675b50a4c,100,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PROMPT,
aiaw,src/utils/templates.ts,f5d8bb084e44b873224dd596cb21a9e54adea4900cea1c9097a23fcadfe298fe,6328,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PROMPT,
aiaw,src/utils/types.ts,ef00c69dbeb642f3cbfcbb0b10e85a4302914bf9d2796c6afb2c7eec42757a36,12823,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/update.ts,988c0b875481af4134819dbab18ce4208328458dbf12f5a1d662ec0eb34adf5c,3476,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/values.ts,f7239cb32b6369a02577cfcecdd4bdd8e6b4345928d4503ce9be8022a84e92f7,34395,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT,
aiaw,src/utils/web-search-plugin.ts,697425c39536c562ca5bf8952420ff569f7b2a4abb73227068771a61a4104b13,10061,ts,typescript,implementation,authoritative-or-review-required,AW-ROOT;AW-PLUGINS,
aiaw,src/version.json,d122013ca3a154a1c5f37f4166f2a790caa6f2e991b1ddb205f3e94b05175dce,103,json,json,configuration,authoritative-or-review-required,AW-ROOT,
